class,line,hits
org.apache.commons.lang3.JavaVersion,27,1
org.apache.commons.lang3.JavaVersion,29,1
org.apache.commons.lang3.JavaVersion,32,1
org.apache.commons.lang3.JavaVersion,34,1
org.apache.commons.lang3.JavaVersion,37,1
org.apache.commons.lang3.JavaVersion,39,1
org.apache.commons.lang3.JavaVersion,42,1
org.apache.commons.lang3.JavaVersion,44,1
org.apache.commons.lang3.JavaVersion,47,1
org.apache.commons.lang3.JavaVersion,49,1
org.apache.commons.lang3.JavaVersion,52,1
org.apache.commons.lang3.JavaVersion,54,1
org.apache.commons.lang3.JavaVersion,57,1
org.apache.commons.lang3.JavaVersion,59,1
org.apache.commons.lang3.JavaVersion,62,1
org.apache.commons.lang3.JavaVersion,64,1
org.apache.commons.lang3.JavaVersion,67,1
org.apache.commons.lang3.JavaVersion,69,1
org.apache.commons.lang3.JavaVersion,72,1
org.apache.commons.lang3.JavaVersion,89,9
org.apache.commons.lang3.JavaVersion,90,9
org.apache.commons.lang3.JavaVersion,91,9
org.apache.commons.lang3.JavaVersion,92,9
org.apache.commons.lang3.JavaVersion,165,1
